Name,Table_Number,UnionSuperclassStrategy,UnionSubclassStrategy,JoinedSubclassStrategy,ForeignKeyEmbeddingStrategy,OwnAssociationTableStrategy,InsertTime,SelectTime,Average Time,SpaceConsumption,Pareto_Frontier
CSOS_Sol_469,11,0,8,3,3,1,6020.0,624.0,3322.0,368.0,0
CSOS_Sol_2075,14,0,11,3,0,4,6942.0,619.0,3780.5,464.0,0
CSOS_Sol_2076,14,0,13,1,0,4,6865.0,623.0,3744.0,432.0,0
CSOS_Sol_2073,13,0,11,2,1,3,6654.0,616.0,3635.0,416.0,0
CSOS_Sol_2074,13,0,10,3,1,3,6339.0,624.0,3481.5,432.0,0
CSOS_Sol_462,10,0,7,3,4,0,6110.0,605.0,3357.5,336.0,0
CSOS_Sol_2071,13,0,10,3,1,3,6603.0,645.0,3624.0,432.0,0
CSOS_Sol_463,12,0,10,2,2,2,6616.0,604.0,3610.0,384.0,0
CSOS_Sol_2072,13,0,11,2,1,3,6666.0,725.0,3695.5,416.0,0
CSOS_Sol_460,11,0,7,4,3,1,5905.0,599.0,3252.0,384.0,0
CSOS_Sol_461,13,0,8,5,1,3,6139.0,568.0,3353.5,464.0,0
CSOS_Sol_2070,13,0,11,2,1,3,6662.0,618.0,3640.0,416.0,0
CSOS_Sol_455,14,0,9,5,0,4,6894.0,630.0,3762.0,496.0,0
CSOS_Sol_456,12,4,6,2,2,2,5419.0,534.0,2976.5,336.0,0
CSOS_Sol_453,11,0,8,3,3,1,6460.0,635.0,3547.5,368.0,0
CSOS_Sol_454,12,4,6,2,2,2,5488.0,518.0,3003.0,336.0,0
CSOS_Sol_459,12,4,6,2,2,2,5365.0,504.0,2934.5,336.0,0
CSOS_Sol_2088,12,0,7,5,2,2,6657.0,645.0,3651.0,432.0,0
CSOS_Sol_457,11,0,7,4,3,1,6265.0,631.0,3448.0,384.0,0
CSOS_Sol_458,12,0,6,6,2,2,6780.0,636.0,3708.0,448.0,0
CSOS_Sol_2089,13,0,8,5,1,3,7057.0,643.0,3850.0,464.0,0
CSOS_Sol_2086,11,0,6,5,3,1,6226.0,609.0,3417.5,400.0,0
CSOS_Sol_2087,11,0,9,2,3,1,6344.0,628.0,3486.0,352.0,0
CSOS_Sol_2084,12,0,7,5,2,2,6250.0,622.0,3436.0,432.0,0
CSOS_Sol_2085,11,0,9,2,3,1,6272.0,634.0,3453.0,352.0,0
CSOS_Sol_2082,14,0,12,2,0,4,7361.0,665.0,4013.0,448.0,0
CSOS_Sol_451,11,0,7,4,3,1,6428.0,633.0,3530.5,384.0,0
CSOS_Sol_2083,11,0,9,2,3,1,5980.0,618.0,3299.0,352.0,0
CSOS_Sol_452,12,4,6,2,2,2,5181.0,514.0,2847.5,336.0,0
CSOS_Sol_2080,14,0,12,2,0,4,6744.0,625.0,3684.5,448.0,0
CSOS_Sol_2081,14,0,13,1,0,4,7063.0,637.0,3850.0,432.0,0
CSOS_Sol_450,12,4,6,2,2,2,5751.0,573.0,3162.0,336.0,0
CSOS_Sol_488,12,4,7,1,2,2,5192.0,505.0,2848.5,320.0,0
CSOS_Sol_489,12,4,6,2,2,2,5137.0,547.0,2842.0,336.0,0
CSOS_Sol_486,12,4,8,0,2,2,5192.0,528.0,2860.0,304.0,0
CSOS_Sol_487,12,4,7,1,2,2,5595.0,516.0,3055.5,320.0,0
CSOS_Sol_2099,12,0,9,3,2,2,6327.0,631.0,3479.0,400.0,0
CSOS_Sol_2097,11,0,9,2,3,1,6418.0,647.0,3532.5,352.0,0
CSOS_Sol_480,12,0,9,3,2,2,6627.0,625.0,3626.0,400.0,0
CSOS_Sol_2098,11,0,8,3,3,1,6279.0,620.0,3449.5,368.0,0
CSOS_Sol_481,11,0,6,5,3,1,6273.0,618.0,3445.5,400.0,0
CSOS_Sol_2095,12,0,8,4,2,2,6401.0,633.0,3517.0,416.0,0
CSOS_Sol_2096,11,0,7,4,3,1,6546.0,650.0,3598.0,384.0,0
CSOS_Sol_2093,11,0,8,3,3,1,6383.0,725.0,3554.0,368.0,0
CSOS_Sol_484,11,0,7,4,3,1,6444.0,640.0,3542.0,384.0,0
CSOS_Sol_2094,12,0,9,3,2,2,6565.0,661.0,3613.0,400.0,0
CSOS_Sol_485,12,4,5,3,2,2,5455.0,520.0,2987.5,352.0,0
CSOS_Sol_2091,11,0,6,5,3,1,6184.0,620.0,3402.0,400.0,0
CSOS_Sol_482,11,0,9,2,3,1,5799.0,627.0,3213.0,352.0,0
CSOS_Sol_2092,13,0,11,2,1,3,6585.0,617.0,3601.0,416.0,0
CSOS_Sol_483,12,4,6,2,2,2,5162.0,521.0,2841.5,336.0,0
CSOS_Sol_2090,11,0,7,4,3,1,6008.0,617.0,3312.5,384.0,0
CSOS_Sol_477,13,4,7,2,1,3,5783.0,507.0,3145.0,368.0,0
CSOS_Sol_478,12,0,8,4,2,2,6377.0,624.0,3500.5,416.0,0
CSOS_Sol_475,13,4,7,2,1,3,5039.0,497.0,2768.0,368.0,0
CSOS_Sol_476,11,0,6,5,3,1,6190.0,593.0,3391.5,400.0,0
CSOS_Sol_479,13,4,7,2,1,3,5458.0,512.0,2985.0,368.0,0
CSOS_Sol_470,12,4,5,3,2,2,5207.0,518.0,2862.5,352.0,0
CSOS_Sol_473,13,4,7,2,1,3,5812.0,506.0,3159.0,368.0,0
CSOS_Sol_474,14,4,8,2,0,4,5700.0,494.0,3097.0,400.0,0
CSOS_Sol_471,10,0,7,3,4,0,5806.0,617.0,3211.5,336.0,0
CSOS_Sol_472,14,4,8,2,0,4,5863.0,532.0,3197.5,400.0,0
CSOS_Sol_2909,13,3,7,3,1,3,6776.0,599.0,3687.5,400.0,0
CSOS_Sol_2907,13,3,9,1,1,3,6835.0,649.0,3742.0,368.0,0
CSOS_Sol_2908,13,3,8,2,1,3,6962.0,639.0,3800.5,384.0,0
CSOS_Sol_2905,12,3,7,2,2,2,6474.0,623.0,3548.5,352.0,0
CSOS_Sol_2906,13,3,9,1,1,3,6936.0,641.0,3788.5,368.0,0
CSOS_Sol_2903,12,3,6,3,2,2,6589.0,621.0,3605.0,368.0,0
CSOS_Sol_2904,12,3,8,1,2,2,6711.0,645.0,3678.0,336.0,0
CSOS_Sol_2901,13,3,9,1,1,3,6823.0,622.0,3722.5,368.0,0
CSOS_Sol_2902,13,3,8,2,1,3,6818.0,626.0,3722.0,384.0,0
CSOS_Sol_2900,13,3,10,0,1,3,6980.0,636.0,3808.0,352.0,0
CSOS_Sol_2920,13,3,8,2,1,3,6386.0,605.0,3495.5,384.0,0
CSOS_Sol_2918,14,3,11,0,0,4,7019.0,625.0,3822.0,384.0,0
CSOS_Sol_2919,13,3,8,2,1,3,6842.0,642.0,3742.0,384.0,0
CSOS_Sol_2916,13,3,9,1,1,3,6584.0,626.0,3605.0,368.0,0
CSOS_Sol_2917,13,3,9,1,1,3,6639.0,637.0,3638.0,368.0,0
CSOS_Sol_2914,13,3,10,0,1,3,6783.0,717.0,3750.0,352.0,0
CSOS_Sol_2915,13,3,10,0,1,3,6730.0,656.0,3693.0,352.0,0
CSOS_Sol_2912,13,3,8,2,1,3,7039.0,658.0,3848.5,384.0,0
CSOS_Sol_2913,13,3,7,3,1,3,6821.0,637.0,3729.0,400.0,0
CSOS_Sol_2910,13,3,8,2,1,3,6890.0,633.0,3761.5,384.0,0
CSOS_Sol_2911,13,3,8,2,1,3,6793.0,643.0,3718.0,384.0,0
CSOS_Sol_400,11,0,8,3,3,1,6148.0,623.0,3385.5,368.0,0
CSOS_Sol_2930,14,3,10,1,0,4,6831.0,642.0,3736.5,400.0,0
CSOS_Sol_401,12,0,9,3,2,2,6311.0,609.0,3460.0,400.0,0
CSOS_Sol_2931,14,3,11,0,0,4,7219.0,640.0,3929.5,384.0,0
CSOS_Sol_1600,13,0,9,4,1,3,6999.0,618.0,3808.5,448.0,0
CSOS_Sol_404,11,0,8,3,3,1,6343.0,632.0,3487.5,368.0,0
CSOS_Sol_405,13,7,6,0,1,3,5907.0,528.0,3217.5,304.0,0
CSOS_Sol_402,12,0,10,2,2,2,6847.0,655.0,3751.0,384.0,0
CSOS_Sol_403,11,0,7,4,3,1,6146.0,618.0,3382.0,384.0,0
CSOS_Sol_2929,14,3,9,2,0,4,6923.0,641.0,3782.0,416.0,0
CSOS_Sol_2927,14,3,10,1,0,4,6861.0,613.0,3737.0,400.0,0
CSOS_Sol_2928,14,3,10,1,0,4,7049.0,648.0,3848.5,400.0,0
CSOS_Sol_2925,13,3,9,1,1,3,6620.0,633.0,3626.5,368.0,0
CSOS_Sol_2926,13,3,8,2,1,3,6429.0,660.0,3544.5,384.0,0
CSOS_Sol_2923,13,3,8,2,1,3,6710.0,630.0,3670.0,384.0,0
CSOS_Sol_2924,13,3,9,1,1,3,6553.0,622.0,3587.5,368.0,0
CSOS_Sol_2921,13,3,7,3,1,3,6520.0,690.0,3605.0,400.0,0
CSOS_Sol_2922,13,3,9,1,1,3,6495.0,598.0,3546.5,368.0,0
CSOS_Sol_2941,14,3,9,2,0,4,6763.0,677.0,3720.0,416.0,0
CSOS_Sol_2942,14,3,10,1,0,4,6270.0,592.0,3431.0,400.0,0
CSOS_Sol_1611,11,0,9,2,3,1,6251.0,634.0,3442.5,352.0,0
CSOS_Sol_2940,14,3,8,3,0,4,7076.0,626.0,3851.0,432.0,0
CSOS_Sol_1610,13,0,9,4,1,3,6681.0,617.0,3649.0,448.0,0
CSOS_Sol_1609,13,0,8,5,1,3,6815.0,622.0,3718.5,464.0,0
CSOS_Sol_1606,13,0,9,4,1,3,6917.0,671.0,3794.0,448.0,0
CSOS_Sol_2938,14,3,10,1,0,4,6786.0,659.0,3722.5,400.0,0
CSOS_Sol_1605,13,0,8,5,1,3,6745.0,628.0,3686.5,464.0,0
CSOS_Sol_2939,14,3,9,2,0,4,6766.0,653.0,3709.5,416.0,0
CSOS_Sol_2936,13,3,7,3,1,3,6415.0,594.0,3504.5,400.0,0
CSOS_Sol_1608,13,0,7,6,1,3,7045.0,619.0,3832.0,480.0,0
CSOS_Sol_2937,14,3,8,3,0,4,7085.0,625.0,3855.0,432.0,0
CSOS_Sol_1607,13,0,7,6,1,3,6820.0,621.0,3720.5,480.0,0
CSOS_Sol_2934,13,3,8,2,1,3,6583.0,615.0,3599.0,384.0,0
CSOS_Sol_1602,13,0,10,3,1,3,7097.0,629.0,3863.0,432.0,0
CSOS_Sol_2935,13,3,9,1,1,3,6680.0,654.0,3667.0,368.0,0
CSOS_Sol_1601,13,0,8,5,1,3,7079.0,652.0,3865.5,464.0,0
CSOS_Sol_2932,14,3,10,1,0,4,7006.0,623.0,3814.5,400.0,0
CSOS_Sol_1604,13,0,9,4,1,3,7184.0,622.0,3903.0,448.0,0
CSOS_Sol_2933,13,3,8,2,1,3,6585.0,620.0,3602.5,384.0,0
CSOS_Sol_1603,13,0,9,4,1,3,7571.0,657.0,4114.0,448.0,0
CSOS_Sol_1741,12,0,9,3,2,2,6221.0,613.0,3417.0,400.0,0
CSOS_Sol_1740,12,0,10,2,2,2,6100.0,617.0,3358.5,384.0,0
CSOS_Sol_1743,13,0,12,1,1,3,6542.0,608.0,3575.0,400.0,0
CSOS_Sol_1742,13,0,11,2,1,3,6816.0,625.0,3720.5,416.0,0
CSOS_Sol_1738,12,0,11,1,2,2,6388.0,619.0,3503.5,368.0,0
CSOS_Sol_1737,12,0,10,2,2,2,6292.0,610.0,3451.0,384.0,0
CSOS_Sol_1739,12,0,10,2,2,2,6658.0,642.0,3650.0,384.0,0
CSOS_Sol_1734,12,0,8,4,2,2,6129.0,609.0,3369.0,416.0,0
CSOS_Sol_1733,12,0,9,3,2,2,6575.0,642.0,3608.5,400.0,0
CSOS_Sol_1736,12,0,9,3,2,2,6094.0,588.0,3341.0,400.0,0
CSOS_Sol_1735,12,0,9,3,2,2,6155.0,592.0,3373.5,400.0,0
CSOS_Sol_1752,13,0,10,3,1,3,6698.0,638.0,3668.0,432.0,0
CSOS_Sol_1751,12,0,8,4,2,2,6558.0,680.0,3619.0,416.0,0
CSOS_Sol_1754,13,0,10,3,1,3,6607.0,619.0,3613.0,432.0,0
CSOS_Sol_1753,13,0,11,2,1,3,6612.0,636.0,3624.0,416.0,0
CSOS_Sol_1750,12,0,10,2,2,2,6346.0,624.0,3485.0,384.0,0
CSOS_Sol_1749,13,0,11,2,1,3,6531.0,666.0,3598.5,416.0,0
CSOS_Sol_1748,13,0,12,1,1,3,6718.0,613.0,3665.5,400.0,0
CSOS_Sol_1745,13,0,11,2,1,3,6608.0,626.0,3617.0,416.0,0
CSOS_Sol_1744,13,0,11,2,1,3,6715.0,655.0,3685.0,416.0,0
CSOS_Sol_1747,13,0,10,3,1,3,6588.0,604.0,3596.0,432.0,0
CSOS_Sol_1746,13,0,10,3,1,3,6838.0,649.0,3743.5,432.0,0
CSOS_Sol_1763,12,0,10,2,2,2,6492.0,733.0,3612.5,384.0,0
CSOS_Sol_1762,11,0,8,3,3,1,6253.0,593.0,3423.0,368.0,0
CSOS_Sol_1765,11,0,8,3,3,1,6402.0,618.0,3510.0,368.0,0
CSOS_Sol_1764,12,0,10,2,2,2,6388.0,610.0,3499.0,384.0,0
CSOS_Sol_1761,11,0,9,2,3,1,6350.0,629.0,3489.5,352.0,0
CSOS_Sol_1760,11,0,9,2,3,1,6389.0,633.0,3511.0,352.0,0
CSOS_Sol_1759,13,0,10,3,1,3,6514.0,623.0,3568.5,432.0,0
CSOS_Sol_1756,13,0,9,4,1,3,6515.0,635.0,3575.0,448.0,0
CSOS_Sol_1755,13,0,10,3,1,3,6638.0,632.0,3635.0,432.0,0
CSOS_Sol_1758,13,0,11,2,1,3,6658.0,619.0,3638.5,416.0,0
CSOS_Sol_1757,13,0,9,4,1,3,6472.0,593.0,3532.5,448.0,0
CSOS_Sol_1774,11,0,8,3,3,1,6312.0,621.0,3466.5,368.0,0
CSOS_Sol_1773,11,0,9,2,3,1,6385.0,671.0,3528.0,352.0,0
CSOS_Sol_1776,11,0,8,3,3,1,6233.0,605.0,3419.0,368.0,0
CSOS_Sol_1775,11,0,9,2,3,1,6310.0,630.0,3470.0,352.0,0
CSOS_Sol_1770,12,0,11,1,2,2,6518.0,621.0,3569.5,368.0,0
CSOS_Sol_1772,11,0,8,3,3,1,6213.0,678.0,3445.5,368.0,0
CSOS_Sol_1771,12,0,10,2,2,2,6479.0,622.0,3550.5,384.0,0
CSOS_Sol_1767,12,0,9,3,2,2,6435.0,615.0,3525.0,400.0,0
CSOS_Sol_1766,11,0,8,3,3,1,6059.0,618.0,3338.5,368.0,0
CSOS_Sol_1769,11,0,10,1,3,1,6319.0,661.0,3490.0,336.0,0
CSOS_Sol_1768,11,0,9,2,3,1,6465.0,619.0,3542.0,352.0,0
CSOS_Sol_1785,12,0,10,2,2,2,6686.0,624.0,3655.0,384.0,0
CSOS_Sol_1784,11,0,7,4,3,1,6358.0,609.0,3483.5,384.0,0
CSOS_Sol_1787,12,0,9,3,2,2,6763.0,626.0,3694.5,400.0,0
CSOS_Sol_1786,12,0,10,2,2,2,6621.0,653.0,3637.0,384.0,0
CSOS_Sol_1781,12,0,11,1,2,2,6662.0,624.0,3643.0,368.0,0
CSOS_Sol_1780,12,0,10,2,2,2,6489.0,614.0,3551.5,384.0,0
CSOS_Sol_1783,12,0,9,3,2,2,6728.0,630.0,3679.0,400.0,0
CSOS_Sol_1782,12,0,10,2,2,2,6709.0,638.0,3673.5,384.0,0
CSOS_Sol_1778,12,0,10,2,2,2,6688.0,650.0,3669.0,384.0,0
CSOS_Sol_1777,12,0,10,2,2,2,6671.0,635.0,3653.0,384.0,0
CSOS_Sol_1779,12,0,9,3,2,2,6701.0,597.0,3649.0,400.0,0
CSOS_Sol_1796,12,0,9,3,2,2,6264.0,620.0,3442.0,400.0,0
CSOS_Sol_1795,12,0,10,2,2,2,6121.0,631.0,3376.0,384.0,0
CSOS_Sol_1798,13,0,12,1,1,3,6662.0,627.0,3644.5,400.0,0
CSOS_Sol_1797,12,0,10,2,2,2,6245.0,613.0,3429.0,384.0,0
CSOS_Sol_1792,12,0,8,4,2,2,6760.0,628.0,3694.0,416.0,0
CSOS_Sol_1791,12,0,9,3,2,2,6744.0,642.0,3693.0,400.0,0
CSOS_Sol_1794,12,0,10,2,2,2,6070.0,599.0,3334.5,384.0,0
CSOS_Sol_1793,12,0,9,3,2,2,6288.0,614.0,3451.0,400.0,0
CSOS_Sol_1790,12,0,9,3,2,2,6835.0,636.0,3735.5,400.0,0
CSOS_Sol_1789,12,0,8,4,2,2,6749.0,639.0,3694.0,416.0,0
CSOS_Sol_1788,12,0,9,3,2,2,6700.0,619.0,3659.5,400.0,0
CSOS_Sol_1799,12,0,9,3,2,2,6084.0,642.0,3363.0,400.0,0
CSOS_Sol_268,12,0,10,2,2,2,6419.0,615.0,3517.0,384.0,0
CSOS_Sol_269,11,6,4,1,3,1,5216.0,544.0,2880.0,272.0,0
CSOS_Sol_266,10,4,4,2,4,0,5780.0,630.0,3205.0,272.0,0
CSOS_Sol_267,10,4,5,1,4,0,5875.0,616.0,3245.5,256.0,0
CSOS_Sol_260,10,0,7,3,4,0,6081.0,630.0,3355.5,336.0,0
CSOS_Sol_261,10,3,6,1,4,0,6057.0,678.0,3367.5,272.0,0
CSOS_Sol_264,11,0,5,6,3,1,6242.0,615.0,3428.5,416.0,0
CSOS_Sol_265,11,0,6,5,3,1,6408.0,606.0,3507.0,400.0,0
CSOS_Sol_262,10,0,6,4,4,0,5984.0,617.0,3300.5,352.0,0
CSOS_Sol_263,12,0,10,2,2,2,6636.0,620.0,3628.0,384.0,0
CSOS_Sol_2204,12,0,7,5,2,2,6167.0,613.0,3390.0,432.0,0
CSOS_Sol_257,11,0,8,3,3,1,6215.0,622.0,3418.5,368.0,0
CSOS_Sol_258,11,0,6,5,3,1,6338.0,634.0,3486.0,400.0,0
CSOS_Sol_2205,12,0,9,3,2,2,6225.0,596.0,3410.5,400.0,0
CSOS_Sol_2202,12,0,8,4,2,2,6381.0,616.0,3498.5,416.0,0
CSOS_Sol_255,10,0,7,3,4,0,6022.0,628.0,3325.0,336.0,0
CSOS_Sol_2203,12,0,8,4,2,2,6429.0,618.0,3523.5,416.0,0
CSOS_Sol_256,12,7,5,0,2,2,5713.0,537.0,3125.0,272.0,0
CSOS_Sol_2200,13,0,10,3,1,3,6408.0,596.0,3502.0,432.0,0
CSOS_Sol_2201,13,0,9,4,1,3,6545.0,605.0,3575.0,448.0,0
CSOS_Sol_259,11,0,5,6,3,1,6221.0,618.0,3419.5,416.0,0
CSOS_Sol_250,10,0,7,3,4,0,5739.0,650.0,3194.5,336.0,0
CSOS_Sol_253,12,7,4,1,2,2,5399.0,511.0,2955.0,288.0,0
CSOS_Sol_254,10,0,6,4,4,0,5993.0,626.0,3309.5,352.0,0
CSOS_Sol_251,11,7,4,0,3,1,5168.0,528.0,2848.0,240.0,0
CSOS_Sol_252,12,0,9,3,2,2,6206.0,621.0,3413.5,400.0,0
CSOS_Sol_2215,12,0,8,4,2,2,6654.0,625.0,3639.5,416.0,0
CSOS_Sol_2216,12,0,7,5,2,2,6430.0,588.0,3509.0,432.0,0
CSOS_Sol_2213,13,0,9,4,1,3,6431.0,603.0,3517.0,448.0,0
CSOS_Sol_288,12,7,4,1,2,2,5318.0,521.0,2919.5,288.0,0
CSOS_Sol_2214,13,0,8,5,1,3,6648.0,595.0,3621.5,464.0,0
CSOS_Sol_289,11,0,7,4,3,1,6342.0,619.0,3480.5,384.0,0
CSOS_Sol_2211,13,0,8,5,1,3,6626.0,600.0,3613.0,464.0,0
CSOS_Sol_2212,13,0,10,3,1,3,6639.0,621.0,3630.0,432.0,0
CSOS_Sol_2210,13,0,9,4,1,3,6751.0,622.0,3686.5,448.0,0
CSOS_Sol_282,11,0,7,4,3,1,6219.0,619.0,3419.0,384.0,0
CSOS_Sol_283,12,0,8,4,2,2,6396.0,616.0,3506.0,416.0,0
CSOS_Sol_280,11,0,7,4,3,1,6474.0,622.0,3548.0,384.0,0
CSOS_Sol_281,11,0,7,4,3,1,6051.0,622.0,3336.5,384.0,0
CSOS_Sol_286,11,0,8,3,3,1,6173.0,634.0,3403.5,368.0,0
CSOS_Sol_287,11,0,8,3,3,1,5773.0,613.0,3193.0,368.0,0
CSOS_Sol_284,11,0,10,1,3,1,5918.0,636.0,3277.0,336.0,0
CSOS_Sol_285,11,0,6,5,3,1,5859.0,590.0,3224.5,400.0,0
CSOS_Sol_2208,13,0,9,4,1,3,6579.0,646.0,3612.5,448.0,0
CSOS_Sol_2209,13,0,10,3,1,3,6506.0,615.0,3560.5,432.0,0
CSOS_Sol_2206,12,0,8,4,2,2,6477.0,606.0,3541.5,416.0,0
CSOS_Sol_2207,12,0,7,5,2,2,6294.0,607.0,3450.5,432.0,0
CSOS_Sol_279,11,0,6,5,3,1,6404.0,634.0,3519.0,400.0,0
CSOS_Sol_2226,13,0,10,3,1,3,6891.0,628.0,3759.5,432.0,0
CSOS_Sol_2227,13,0,9,4,1,3,7093.0,618.0,3855.5,448.0,0
CSOS_Sol_277,12,0,9,3,2,2,6697.0,682.0,3689.5,400.0,0
CSOS_Sol_2224,13,0,10,3,1,3,7010.0,622.0,3816.0,432.0,0
CSOS_Sol_278,12,0,6,6,2,2,6309.0,641.0,3475.0,448.0,0
CSOS_Sol_2225,13,0,9,4,1,3,7160.0,620.0,3890.0,448.0,0
CSOS_Sol_2222,13,0,11,2,1,3,6876.0,651.0,3763.5,416.0,0
CSOS_Sol_2223,13,0,10,3,1,3,6578.0,622.0,3600.0,432.0,0
CSOS_Sol_2220,13,0,10,3,1,3,6497.0,673.0,3585.0,432.0,0
CSOS_Sol_2221,14,0,12,2,0,4,6644.0,619.0,3631.5,448.0,0
CSOS_Sol_271,11,4,5,2,3,1,5232.0,533.0,2882.5,304.0,0
CSOS_Sol_272,11,0,6,5,3,1,6270.0,603.0,3436.5,400.0,0
CSOS_Sol_270,11,0,6,5,3,1,6016.0,599.0,3307.5,400.0,0
CSOS_Sol_275,12,6,5,1,2,2,5504.0,522.0,3013.0,304.0,0
CSOS_Sol_276,12,7,5,0,2,2,5365.0,531.0,2948.0,272.0,0
CSOS_Sol_273,10,0,8,2,4,0,5790.0,605.0,3197.5,320.0,0
CSOS_Sol_274,11,0,7,4,3,1,6416.0,620.0,3518.0,384.0,0
CSOS_Sol_2219,13,0,11,2,1,3,6639.0,620.0,3629.5,416.0,0
CSOS_Sol_2217,12,0,9,3,2,2,6633.0,631.0,3632.0,400.0,0
CSOS_Sol_2218,12,0,8,4,2,2,6698.0,652.0,3675.0,416.0,0
CSOS_Sol_2237,14,0,11,3,0,4,6937.0,646.0,3791.5,464.0,0
CSOS_Sol_2238,13,0,9,4,1,3,7002.0,621.0,3811.5,448.0,0
CSOS_Sol_2235,13,0,9,4,1,3,7086.0,658.0,3872.0,448.0,0
CSOS_Sol_2236,11,0,7,4,3,1,6401.0,663.0,3532.0,384.0,0
CSOS_Sol_2233,13,0,9,4,1,3,6906.0,630.0,3768.0,448.0,0
CSOS_Sol_2234,13,0,10,3,1,3,6684.0,603.0,3643.5,432.0,0
CSOS_Sol_2231,13,0,9,4,1,3,7152.0,664.0,3908.0,448.0,0
CSOS_Sol_2232,13,0,9,4,1,3,6837.0,630.0,3733.5,448.0,0
CSOS_Sol_2230,13,0,10,3,1,3,7110.0,679.0,3894.5,432.0,0
CSOS_Sol_2228,13,0,11,2,1,3,6764.0,620.0,3692.0,416.0,0
CSOS_Sol_2229,13,0,10,3,1,3,6728.0,616.0,3672.0,432.0,0
CSOS_Sol_2248,13,0,9,4,1,3,6562.0,604.0,3583.0,448.0,0
CSOS_Sol_2249,14,0,11,3,0,4,7032.0,618.0,3825.0,464.0,0
CSOS_Sol_299,10,4,4,2,4,0,5529.0,599.0,3064.0,272.0,0
CSOS_Sol_2246,13,0,10,3,1,3,6450.0,612.0,3531.0,432.0,0
CSOS_Sol_2247,13,0,10,3,1,3,6412.0,619.0,3515.5,432.0,0
CSOS_Sol_2244,13,0,9,4,1,3,6431.0,606.0,3518.5,448.0,0
CSOS_Sol_2245,13,0,10,3,1,3,6649.0,634.0,3641.5,432.0,0
CSOS_Sol_2242,13,0,10,3,1,3,6547.0,606.0,3576.5,432.0,0
CSOS_Sol_2243,13,0,8,5,1,3,6712.0,622.0,3667.0,464.0,0
CSOS_Sol_2240,14,0,10,4,0,4,7046.0,628.0,3837.0,480.0,0
CSOS_Sol_293,12,7,5,0,2,2,5116.0,516.0,2816.0,272.0,0
CSOS_Sol_2241,13,0,9,4,1,3,6570.0,641.0,3605.5,448.0,0
CSOS_Sol_294,13,4,7,2,1,3,5671.0,516.0,3093.5,368.0,0
CSOS_Sol_291,10,0,8,2,4,0,5913.0,622.0,3267.5,320.0,0
CSOS_Sol_292,12,4,6,2,2,2,5449.0,515.0,2982.0,336.0,0
CSOS_Sol_297,10,0,7,3,4,0,5951.0,628.0,3289.5,336.0,0
CSOS_Sol_298,11,0,6,5,3,1,5841.0,595.0,3218.0,400.0,0
CSOS_Sol_295,11,6,3,2,3,1,5562.0,542.0,3052.0,288.0,0
CSOS_Sol_296,11,0,7,4,3,1,6312.0,651.0,3481.5,384.0,0
CSOS_Sol_290,12,0,7,5,2,2,6181.0,618.0,3399.5,432.0,0
CSOS_Sol_2239,13,0,9,4,1,3,6104.0,564.0,3334.0,448.0,0
CSOS_Sol_2259,14,0,9,5,0,4,7058.0,620.0,3839.0,496.0,0
CSOS_Sol_2257,14,0,11,3,0,4,6743.0,612.0,3677.5,464.0,0
CSOS_Sol_2258,14,0,10,4,0,4,7026.0,631.0,3828.5,480.0,0
CSOS_Sol_2255,13,0,8,5,1,3,6604.0,596.0,3600.0,464.0,0
CSOS_Sol_2256,14,0,10,4,0,4,7050.0,621.0,3835.5,480.0,0
CSOS_Sol_2253,14,0,10,4,0,4,6865.0,617.0,3741.0,480.0,0
CSOS_Sol_2254,13,0,9,4,1,3,6678.0,616.0,3647.0,448.0,0
CSOS_Sol_2251,14,0,10,4,0,4,7010.0,618.0,3814.0,480.0,0
CSOS_Sol_2252,14,0,11,3,0,4,6937.0,620.0,3778.5,464.0,0
CSOS_Sol_2250,14,0,11,3,0,4,6946.0,620.0,3783.0,464.0,0
CSOS_Sol_2268,11,0,8,3,3,1,6450.0,627.0,3538.5,368.0,0
CSOS_Sol_2269,11,0,7,4,3,1,6244.0,608.0,3426.0,384.0,0
CSOS_Sol_2266,11,0,7,4,3,1,5976.0,629.0,3302.5,384.0,0
CSOS_Sol_2267,12,0,8,4,2,2,6528.0,612.0,3570.0,416.0,0
CSOS_Sol_2264,11,0,7,4,3,1,6445.0,624.0,3534.5,384.0,0
CSOS_Sol_2265,11,0,10,1,3,1,6084.0,628.0,3356.0,336.0,0
CSOS_Sol_2262,14,0,9,5,0,4,6726.0,589.0,3657.5,496.0,0
CSOS_Sol_2263,11,0,7,4,3,1,6173.0,620.0,3396.5,384.0,0
CSOS_Sol_2260,14,0,11,3,0,4,6892.0,625.0,3758.5,464.0,0
CSOS_Sol_2261,14,0,10,4,0,4,7186.0,621.0,3903.5,480.0,0
CSOS_Sol_301,11,0,8,3,3,1,6466.0,631.0,3548.5,368.0,0
CSOS_Sol_302,11,0,8,3,3,1,6385.0,659.0,3522.0,368.0,0
CSOS_Sol_2158,13,0,9,4,1,3,6606.0,624.0,3615.0,448.0,0
CSOS_Sol_2159,13,0,8,5,1,3,6652.0,608.0,3630.0,464.0,0
CSOS_Sol_300,10,4,5,1,4,0,6172.0,642.0,3407.0,256.0,0
CSOS_Sol_305,13,7,5,1,1,3,5441.0,573.0,3007.0,320.0,0
CSOS_Sol_2156,13,0,8,5,1,3,6591.0,626.0,3608.5,464.0,0
